NN_type,units,epochs,batch_size,window_size,time_step_shift,start_time,end_time,time_s,time_m,class,accuracy,precision,recall,f1_score,cohen_kappa_score,roc_auc_score,confusion_matrix,TP,FP,FN,TN
LSTM,128,15,32,4,1,2023-03-09 17:57:09.933998,2023-03-09 18:13:16.438074,966.5040760040283,16.108401266733804,asleep,0.7330975477319088,0.7259275618374559,0.16245737162061977,0.2654981624328581,0.17601546364954446,0.7164328394557005,"[[93334 2482]
 [33892 6574]]",93334.0,2482.0,33892.0,6574.0
LSTM,128,15,32,4,1,2023-03-09 17:57:09.933998,2023-03-09 18:13:16.438074,966.5040760040283,16.108401266733804,avg,0.732374781702646,0.7289267130238009,0.568334403234592,0.5506817685613088,0.17565514718911068,0.7166342507783471,,,,,
LSTM,128,30,32,4,1,2023-03-09 18:13:17.193199,2023-03-09 18:45:25.528964,1928.3357651233673,32.13892941872279,awake,0.7326426087084135,0.7329232659426168,0.9735837212951823,0.8362839015798271,0.1802377681038233,0.7165643841241858,"[[6786 33911]
 [2525 93060]]",6786.0,33911.0,2525.0,93060.0
LSTM,128,30,32,4,1,2023-03-09 18:13:17.193199,2023-03-09 18:45:25.528964,1928.3357651233673,32.13892941872279,asleep,0.73410281621931,0.7270969820642251,0.16730094400237236,0.272013178777347,0.18104030571828789,0.7163033154926124,"[[93275 2541]
 [33696 6770]]",93275.0,2541.0,33696.0,6770.0
LSTM,128,30,32,4,1,2023-03-09 18:13:17.193199,2023-03-09 18:45:25.528964,1928.3357651233673,32.13892941872279,avg,0.7333727124638617,0.7300101240034209,0.5704423326487773,0.5541485401785871,0.1806390369110556,0.7164338498083991,,,,,
LSTM,128,50,32,4,1,2023-03-09 18:45:26.287826,2023-03-09 19:39:41.420034,3255.1322078704834,54.25220346450806,awake,0.7276162662714079,0.7355671598491442,0.9549406287597426,0.8310200885846037,0.1860600839597586,0.7059635632027648,"[[7883 32814]
 [4307 91278]]",7883.0,32814.0,4307.0,91278.0
LSTM,128,50,32,4,1,2023-03-09 18:45:26.287826,2023-03-09 19:39:41.420034,3255.1322078704834,54.25220346450806,asleep,0.7289297192585962,0.6445447087776867,0.19416300103790837,0.29842752962625346,0.1866020741598977,0.7057839993447217,"[[91483 4333]
 [32609 7857]]",91483.0,4333.0,32609.0,7857.0
LSTM,128,50,32,4,1,2023-03-09 18:45:26.287826,2023-03-09 19:39:41.420034,3255.1322078704834,54.25220346450806,avg,0.728272992765002,0.6900559343134154,0.5745518148988255,0.5647238091054286,0.18633107905982815,0.7058737812737432,,,,,
LSTM,128,100,32,4,1,2023-03-09 19:39:42.183925,2023-03-09 21:25:44.597058,6362.413133144379,106.04021888573965,awake,0.7196915219911654,0.73052448900887,0.95123711879479,0.8263977568632441,0.15961850542359968,0.6511503405104127,"[[7157 33540]
 [4661 90924]]",7157.0,33540.0,4661.0,90924.0
LSTM,128,100,32,4,1,2023-03-09 19:39:42.183925,2023-03-09 21:25:44.597058,6362.413133144379,106.04021888573965,asleep,0.7210196504307246,0.6034862074801151,0.1762467256462215,0.2728176880116288,0.16007227821636294,0.650906902467402,"[[91130 4686]
 [33334 7132]]",91130.0,4686.0,33334.0,7132.0
LSTM,128,100,32,4,1,2023-03-09 19:39:42.183925,2023-03-09 21:25:44.597058,6362.413133144379,106.04021888573965,avg,0.720355586210945,0.6670053482444925,0.5637419222205058,0.5496077224374365,0.1598453918199813,0.6510286214889074,,,,,
